,aq,cr,cv,dt,hv,lv,ncv,ov,rf
383,72122,-1.1597938,-900,20170830,78100.0,76400.0,76700,77600.0,5
384,112267,-0.6402048,-500,20170829,78400.0,76400.0,77600,78000.0,5
385,124875,-3.3415841,-2700,20170828,80300.0,77700.0,78100,79700.0,5
386,146969,1.891551,1500,20170825,81000.0,79300.0,80800,79400.0,2
387,180241,1.9280205,1500,20170824,80100.0,77500.0,79300,77500.0,2
388,102442,-0.2564102,-200,20170823,78500.0,77200.0,77800,77300.0,5
389,111852,1.2987012,1000,20170822,78600.0,77000.0,78000,77000.0,2
390,190949,-2.2842639,-1800,20170821,78900.0,76200.0,77000,78400.0,5
391,128534,-2.7160493,-2200,20170818,80800.0,78600.0,78800,79800.0,5
392,99811,1.25,1000,20170817,81200.0,78600.0,81000,79100.0,2
393,127829,1.2658227,1000,20170816,80700.0,78200.0,80000,78200.0,2
394,156870,-1.3732833,-1100,20170814,81300.0,78400.0,79000,80200.0,5
395,134993,-1.5970515,-1300,20170811,80800.0,79300.0,80100,79300.0,5
396,312589,-0.1226993,-100,20170810,82000.0,76200.0,81400,81000.0,5
397,95151,-0.4884004,-400,20170809,82500.0,81100.0,81500,81100.0,5
398,157464,-1.3253012,-1100,20170808,82900.0,81000.0,81900,82100.0,5
399,66465,1.3431013,1100,20170807,83200.0,81900.0,83000,82300.0,2
400,90839,-2.1505376,-1800,20170804,84200.0,81500.0,81900,83300.0,5
401,150641,-0.1193317,-100,20170803,84500.0,82700.0,83700,83700.0,5
402,145464,0.4796163,400,20170802,84000.0,81600.0,83800,83500.0,2
403,258091,4.1198501,3300,20170801,84500.0,79600.0,83400,79600.0,2
404,138209,-0.9888751,-800,20170731,82100.0,79700.0,80100,80900.0,5
405,117849,-0.1234567,-100,20170728,82100.0,80200.0,80900,80200.0,5
406,93490,0.871731,700,20170727,81900.0,79400.0,81000,80200.0,2
407,103837,0.1246882,100,20170726,81400.0,80200.0,80300,80800.0,2
408,116390,-1.231527,-1000,20170725,81400.0,79900.0,80200,81300.0,5
409,160922,0.8695652,700,20170724,81300.0,79000.0,81200,80500.0,2
410,148042,1.8987341,1500,20170721,81300.0,78400.0,80500,78600.0,2
411,126408,-1.3732833,-1100,20170720,81100.0,78900.0,79000,79500.0,5
412,301826,0.501882,400,20170719,82600.0,79300.0,80100,80500.0,2
413,239654,-0.375,-300,20170718,80500.0,79200.0,79700,80500.0,5
414,226078,2.0408163,1600,20170717,80500.0,77600.0,80000,78600.0,2
415,148859,-0.2544529,-200,20170714,78500.0,77100.0,78400,77800.0,5
416,153471,0.7692307,600,20170713,78900.0,77300.0,78600,78100.0,2
417,161034,1.0362694,800,20170712,78900.0,76900.0,78000,76900.0,2
418,348387,2.1164021,1600,20170711,78500.0,75900.0,77200,76100.0,2
419,212957,3.4199726,2500,20170710,76200.0,73400.0,75600,73700.0,2
420,183034,2.094972,1500,20170707,73600.0,70900.0,73100,70900.0,2
421,124763,0.5617977,400,20170706,72200.0,70600.0,71600,70700.0,2
422,111431,0.5649717,400,20170705,71800.0,70300.0,71200,70400.0,2
423,137430,0.7112375,500,20170704,71400.0,70200.0,70800,70500.0,2
424,242544,3.3823529,2300,20170703,70800.0,68700.0,70300,68700.0,2
425,249924,-1.1627906,-800,20170630,68900.0,67800.0,68000,68800.0,5
426,111408,2.9940119,2000,20170629,69000.0,67100.0,68800,67300.0,2
427,147033,0.4511278,300,20170628,67100.0,66200.0,66800,66500.0,2
428,78980,-0.8941877,-600,20170627,67100.0,66500.0,66500,66600.0,5
429,75263,-0.5925925,-400,20170626,67700.0,66800.0,67100,67100.0,5
430,140658,-0.1479289,-100,20170623,68400.0,66400.0,67500,68100.0,5
431,210645,1.1976047,800,20170622,67900.0,65900.0,67600,66700.0,2
432,178505,-2.6239067,-1800,20170621,69200.0,66800.0,66800,69000.0,5
433,115558,-1.4367816,-1000,20170620,69500.0,68500.0,68600,69000.0,5
434,128560,-1.2765957,-900,20170619,70800.0,69200.0,69600,70000.0,5
435,124578,-0.4237288,-300,20170616,70700.0,69900.0,70500,70200.0,5
436,122645,-1.1173184,-800,20170615,72000.0,70300.0,70800,71500.0,5
437,112135,0.1398601,100,20170614,72000.0,70500.0,71600,70500.0,2
438,105191,1.1315417,800,20170613,71500.0,70500.0,71500,70900.0,2
439,107498,0.0,0,20170612,71100.0,70100.0,70700,70400.0,3
440,221745,-0.9803921,-700,20170609,71900.0,70000.0,70700,71500.0,5
441,409892,-1.1080332,-800,20170608,74700.0,71400.0,71400,74700.0,5
442,254132,1.6901408,1200,20170607,72900.0,70000.0,72200,70000.0,2
443,113722,-0.2808988,-200,20170605,71400.0,69900.0,71000,71300.0,5
444,234113,2.1520803,1500,20170602,71800.0,69300.0,71200,69300.0,2
445,250568,2.9542097,2000,20170601,69800.0,67700.0,69700,67800.0,2
446,413727,-0.5873715,-400,20170531,69000.0,67700.0,67700,68400.0,5
447,105237,0.2945508,200,20170530,68700.0,67800.0,68100,68200.0,2
448,126265,0.4437869,300,20170529,68400.0,67600.0,67900,68000.0,2
449,168744,-0.4418262,-300,20170526,68200.0,67300.0,67600,68000.0,5
450,174840,-0.8759124,-600,20170525,68900.0,67900.0,67900,68700.0,5
451,167925,1.6320474,1100,20170524,68600.0,67300.0,68500,68000.0,2
452,155074,1.3533834,900,20170523,68100.0,66500.0,67400,66500.0,2
453,157031,-1.3353115,-900,20170522,67900.0,66300.0,66500,67900.0,5
454,115222,0.297619,200,20170519,68500.0,67100.0,67400,67900.0,2
455,160498,-2.4673439,-1700,20170518,68900.0,66800.0,67200,68800.0,5
456,151842,-0.433526,-300,20170517,69100.0,68200.0,68900,68900.0,5
457,268433,0.8746355,600,20170516,69400.0,68600.0,69200,68600.0,2
458,154896,0.8823529,600,20170515,68900.0,68000.0,68600,68400.0,2
459,228876,-3.2716927,-2300,20170512,69900.0,67800.0,68000,69500.0,5
460,271290,1.4430014,1000,20170511,70300.0,68900.0,70300,69400.0,2
461,322858,-0.7163323,-500,20170510,71800.0,68800.0,69300,70400.0,5
462,145652,0.0,0,20170508,70100.0,68700.0,69800,70000.0,3
463,212847,2.0467836,1400,20170504,69800.0,67700.0,69800,67700.0,2
464,294148,0.5882352,400,20170502,69300.0,68200.0,68400,68300.0,2
465,344963,0.2949852,200,20170428,68200.0,66900.0,68000,67300.0,2
466,158597,0.0,0,20170427,68800.0,67300.0,67800,67600.0,3
467,261667,-0.7320644,-500,20170426,68700.0,67500.0,67800,67600.0,5
468,179863,0.0,0,20170425,68600.0,67300.0,68300,67600.0,3
469,193894,-0.7267441,-500,20170424,68800.0,67100.0,68300,68800.0,5
470,174822,-0.289855,-200,20170421,69500.0,68300.0,68800,69300.0,5
471,132519,-0.2890173,-200,20170420,69300.0,68200.0,69000,68200.0,5
472,161483,0.289855,200,20170419,69300.0,67700.0,69200,68900.0,2
473,128113,0.0,0,20170418,69400.0,66700.0,69000,69300.0,3
474,136559,3.1390134,2100,20170417,69300.0,67000.0,69000,67400.0,2
475,64454,-0.8888888,-600,20170414,67200.0,66200.0,66900,66800.0,5
476,191391,3.8461538,2500,20170413,67600.0,65200.0,67500,65800.0,2
477,85758,0.1540832,100,20170412,65800.0,64400.0,65000,64900.0,2
478,62613,0.0,0,20170411,65600.0,64800.0,64900,65000.0,3
479,111045,-1.5174506,-1000,20170410,65900.0,64600.0,64900,65500.0,5
480,178725,0.610687,400,20170407,66100.0,65000.0,65900,65400.0,2
481,237590,1.3931888,900,20170406,65800.0,64700.0,65500,64700.0,2
482,180348,1.4128728,900,20170405,64800.0,63700.0,64600,63700.0,2
483,70189,-0.7788161,-500,20170404,64400.0,63000.0,63700,64100.0,5
484,130104,0.3125,200,20170403,64600.0,63400.0,64200,63800.0,2
485,306764,1.5873015,1000,20170331,64300.0,63200.0,64000,63300.0,2
486,142469,1.1235955,700,20170330,63000.0,62200.0,63000,62500.0,2
487,107740,-0.1602564,-100,20170329,62600.0,61600.0,62300,62500.0,5
488,94069,0.4830917,300,20170328,62800.0,62200.0,62400,62700.0,2
489,129817,-1.4285714,-900,20170327,62900.0,61800.0,62100,62900.0,5
490,207336,1.9417475,1200,20170324,63100.0,61900.0,63000,62000.0,2
491,122477,0.1620745,100,20170323,62100.0,61400.0,61800,61900.0,2
492,102930,0.0,0,20170322,62100.0,61200.0,61700,62000.0,3
493,286790,-1.7515923,-1100,20170321,63200.0,60900.0,61700,63200.0,5
494,110071,-0.6329113,-400,20170320,63000.0,62200.0,62800,62600.0,5
495,173658,-0.4724409,-300,20170317,63400.0,62000.0,63200,63400.0,5
496,149188,0.6339144,400,20170316,63800.0,62900.0,63500,63500.0,2
497,187794,-0.7861635,-500,20170315,63700.0,61900.0,63100,63700.0,5
498,384213,1.9230769,1200,20170314,64300.0,62500.0,63600,62500.0,2
499,131476,0.6451612,400,20170313,62700.0,61400.0,62400,61400.0,2
500,164856,0.9771986,600,20170310,62300.0,61000.0,62000,61100.0,2
501,189002,-1.4446227,-900,20170309,62300.0,61200.0,61400,61600.0,5
502,204680,0.9724473,600,20170308,62400.0,60800.0,62300,61200.0,2
503,141959,0.3252032,200,20170307,62600.0,61200.0,61700,61700.0,2
504,279236,-0.8064516,-500,20170306,62600.0,61200.0,61500,62200.0,5
505,307024,1.6393442,1000,20170303,63100.0,60000.0,62000,61000.0,2
506,383962,-0.1636661,-100,20170302,63100.0,60700.0,61000,62000.0,5
507,226816,1.6638935,1000,20170228,61700.0,60200.0,61100,60300.0,2
508,96121,-0.1661129,-100,20170227,60900.0,59800.0,60100,60100.0,5
509,163674,0.8375209,500,20170224,60900.0,59800.0,60200,60200.0,2
510,434085,-2.2913256,-1400,20170223,61100.0,58700.0,59700,60800.0,5
511,234667,-0.8116883,-500,20170222,61900.0,60700.0,61100,61400.0,5
512,147728,-0.9646302,-600,20170221,62800.0,61600.0,61600,62200.0,5
513,83310,-1.2698412,-800,20170220,62700.0,61500.0,62200,62100.0,5
514,213826,1.7770597,1100,20170217,63300.0,61400.0,63000,61900.0,2
515,278767,-3.8819875,-2500,20170216,64300.0,61300.0,61900,64000.0,5
516,148419,1.4173228,900,20170215,65200.0,63500.0,64400,63900.0,2
517,152226,-2.1571648,-1400,20170214,65300.0,63300.0,63500,65200.0,5
518,155836,0.7763975,500,20170213,64900.0,64000.0,64900,64400.0,2
519,105615,0.0,0,20170210,64800.0,63900.0,64400,64800.0,3
520,150951,0.4680187,300,20170209,64500.0,63000.0,64400,64200.0,2
521,169803,0.4702194,300,20170208,64200.0,63500.0,64100,63700.0,2
522,156928,1.7543859,1100,20170207,63900.0,62200.0,63800,63300.0,2
523,303571,1.7857142,1100,20170206,63300.0,62100.0,62700,62500.0,2
524,292535,2.1558872,1300,20170203,62100.0,60300.0,61600,60300.0,2
525,286993,0.5,300,20170202,60600.0,59300.0,60300,59300.0,2
526,167902,1.5228426,900,20170201,60500.0,58900.0,60000,59300.0,2
527,137944,-0.1689189,-100,20170131,59400.0,58400.0,59100,59200.0,5
528,108161,-0.3367003,-200,20170126,59600.0,59000.0,59200,59500.0,5
529,127956,-0.1680672,-100,20170125,60100.0,59000.0,59400,60000.0,5
530,182647,-1.3266998,-800,20170124,60500.0,59100.0,59500,60300.0,5
531,139162,-1.1475409,-700,20170123,61200.0,60000.0,60300,61000.0,5
532,102524,-0.3267973,-200,20170120,61700.0,60900.0,61000,61000.0,5
533,176009,-3.3175355,-2100,20170119,63500.0,61200.0,61200,62800.0,5
534,266560,3.0944625,1900,20170118,64000.0,61000.0,63300,61000.0,2
535,126594,-0.1626016,-100,20170117,62000.0,60900.0,61400,61600.0,5
536,98534,0.490196,300,20170116,61900.0,60900.0,61500,61300.0,2
537,153077,0.3278688,200,20170113,62100.0,61200.0,61200,61400.0,2
538,207192,-0.3267973,-200,20170112,61800.0,60900.0,61000,61300.0,5
539,191738,-1.9230769,-1200,20170111,62300.0,60800.0,61200,62000.0,5
540,96663,0.6451612,400,20170110,62400.0,61000.0,62400,61400.0,2
541,113931,-1.5873015,-1000,20170109,63000.0,61600.0,62000,62900.0,5
542,91765,0.3184713,200,20170106,63200.0,62600.0,63000,62800.0,2
543,134333,0.3194888,200,20170105,62900.0,61900.0,62800,61900.0,2
544,182514,2.7914614,1700,20170104,62800.0,61100.0,62600,61100.0,2
545,180022,-1.4563106,-900,20170103,62500.0,60900.0,60900,61800.0,5
546,81854,-1.12,-700,20170102,62800.0,61500.0,61800,62600.0,5
547,123879,-1.4195583,-900,20161229,63600.0,62300.0,62500,63600.0,5
548,124842,-2.1604938,-1400,20161228,64200.0,63000.0,63400,63600.0,5
549,101157,0.1545595,100,20161227,65000.0,64100.0,64800,64800.0,2
550,90257,1.5698587,1000,20161226,64900.0,63700.0,64700,63700.0,2
551,173361,-0.7788161,-500,20161223,64400.0,63300.0,63700,64100.0,5
552,380252,-0.310559,-200,20161222,64700.0,62900.0,64200,64500.0,5
553,484364,-7.2046109,-5000,20161221,69700.0,64000.0,64400,69500.0,5
554,92008,-0.9985734,-700,20161220,70500.0,69100.0,69400,69900.0,5
555,102965,1.300578,900,20161219,70400.0,69300.0,70100,69600.0,2
556,161624,-0.4316546,-300,20161216,70100.0,68900.0,69200,69600.0,5
557,153142,-1.5580736,-1100,20161215,71100.0,69200.0,69500,70600.0,5
558,100885,-0.1414427,-100,20161214,71600.0,70500.0,70600,71600.0,5
559,166934,0.2836879,200,20161213,71500.0,70000.0,70700,70700.0,2
560,174543,1.2931034,900,20161212,70700.0,69300.0,70500,70100.0,2
561,295584,-2.3842917,-1700,20161209,71200.0,69300.0,69600,71000.0,5
562,211953,0.1404494,100,20161208,71600.0,70700.0,71300,71400.0,2
563,156682,-2.3319615,-1700,20161207,73000.0,70700.0,71200,73000.0,5
564,109711,0.8298755,600,20161206,73800.0,72700.0,72900,73400.0,2
565,95892,-0.8230452,-600,20161205,72900.0,72000.0,72300,72900.0,5
566,105710,0.1373626,100,20161202,73000.0,71500.0,72900,72500.0,2
567,81639,-0.2739726,-200,20161201,73500.0,72500.0,72800,72700.0,5
568,215477,-0.5449591,-400,20161130,74000.0,72000.0,73000,73900.0,5
569,162682,0.962861,700,20161129,74400.0,72400.0,73400,73500.0,2
570,100927,-0.9536784,-700,20161128,73300.0,72400.0,72700,73200.0,5
571,95978,-0.4070556,-300,20161125,74500.0,72600.0,73400,74500.0,5
572,98560,-0.539811,-400,20161124,74900.0,73200.0,73700,73200.0,5
573,121377,0.9536784,700,20161123,74800.0,72000.0,74100,72700.0,2
574,114036,0.273224,200,20161122,75100.0,72800.0,73400,73700.0,2
575,111270,0.2739726,200,20161121,73600.0,72200.0,73200,73500.0,2
576,92663,1.2482662,900,20161118,73100.0,71900.0,73000,72300.0,2
577,128015,0.9803921,700,20161117,72100.0,70300.0,72100,71000.0,2
578,171021,-3.7735849,-2800,20161116,75500.0,71400.0,71400,75500.0,5
579,99686,0.9523809,700,20161115,75000.0,73600.0,74200,74600.0,2
580,133429,-1.8691588,-1400,20161114,75100.0,72300.0,73500,74700.0,5
581,204007,2.6027397,1900,20161111,75900.0,72200.0,74900,72200.0,2
582,241724,5.1873198,3600,20161110,73000.0,69800.0,73000,69900.0,2
583,150993,-0.430416,-300,20161109,71500.0,68700.0,69400,70300.0,5
584,85171,-1.8309859,-1300,20161108,71200.0,68800.0,69700,71200.0,5
585,113370,1.2838801,900,20161107,71500.0,70600.0,71000,71500.0,2
586,42981,0.286123,200,20161104,70600.0,69600.0,70100,70600.0,2
587,139219,-0.1428571,-100,20161103,70600.0,69600.0,69900,70600.0,5
588,97488,-0.2849002,-200,20161102,70600.0,69500.0,70000,70500.0,5
589,85020,-1.2658227,-900,20161101,72000.0,69500.0,70200,72000.0,5
590,120358,0.4237288,300,20161031,71500.0,70200.0,71100,70200.0,2
591,116518,-0.2816901,-200,20161028,71600.0,69300.0,70800,70600.0,5
592,103300,2.601156,1800,20161027,71200.0,68700.0,71000,69600.0,2
593,85928,-2.259887,-1600,20161026,71000.0,69000.0,69200,70800.0,5
594,137008,-0.5617977,-400,20161025,72500.0,70400.0,70800,70600.0,5
595,118724,0.5649717,400,20161024,72600.0,70500.0,71200,71000.0,2
596,88286,0.9985734,700,20161021,71400.0,69900.0,70800,70600.0,2
597,86513,0.7183908,500,20161020,70500.0,69700.0,70100,70400.0,2
598,111681,0.1438848,100,20161019,70400.0,68500.0,69600,68800.0,2
599,106381,1.9061583,1300,20161018,69900.0,68400.0,69500,68700.0,2
600,104121,-0.5830903,-400,20161017,69300.0,67900.0,68200,68700.0,5
601,145566,2.2354694,1500,20161014,68900.0,67100.0,68600,67400.0,2
602,133858,0.2989536,200,20161013,67700.0,66200.0,67100,66200.0,2
603,113871,0.0,0,20161012,68400.0,66700.0,66900,67500.0,3
604,105343,0.6015037,400,20161011,67700.0,66100.0,66900,67600.0,2
605,143510,2.9411764,1900,20161010,67000.0,64700.0,66500,65200.0,2
606,94882,-0.3086419,-200,20161007,65100.0,64400.0,64600,64500.0,5
607,242032,-1.966717,-1300,20161006,65800.0,64500.0,64800,65600.0,5
608,132704,-2.5073746,-1700,20161005,68100.0,66100.0,66100,66800.0,5
609,116565,-0.5865102,-400,20161004,68900.0,67800.0,67800,68800.0,5
610,116418,-1.8705035,-1300,20160930,69800.0,67600.0,68200,68600.0,5
611,128045,2.2058823,1500,20160929,70200.0,68300.0,69500,68900.0,2
612,85333,0.7407407,500,20160928,68700.0,67600.0,68000,68000.0,2
613,105145,-0.4424778,-300,20160927,68700.0,66800.0,67500,68700.0,5
614,51369,0.1477104,100,20160926,69000.0,67600.0,67800,68400.0,2
615,85674,1.1958146,800,20160923,68000.0,67100.0,67700,67700.0,2
616,75505,-1.1816838,-800,20160922,68400.0,66700.0,66900,67700.0,5
617,100431,0.2962962,200,20160921,67800.0,66200.0,67700,67200.0,2
618,166820,-0.4424778,-300,20160920,68100.0,66400.0,67500,67000.0,5
619,88378,0.4444444,300,20160919,68200.0,66400.0,67800,66600.0,2
620,140049,-2.0319303,-1400,20160913,69400.0,66600.0,67500,69300.0,5
621,152714,1.472754,1000,20160912,70800.0,67700.0,68900,67900.0,2
622,96721,-2.722063,-1900,20160909,69800.0,67300.0,67900,69100.0,5
623,148868,1.8978102,1300,20160908,70000.0,68500.0,69800,69300.0,2
624,51400,-0.5805515,-400,20160907,69400.0,68200.0,68500,68200.0,5
625,99769,1.0263929,700,20160906,69300.0,68300.0,68900,68300.0,2
626,151333,2.2488755,1500,20160905,69300.0,67000.0,68200,67000.0,2
627,115706,-1.0385756,-700,20160902,67600.0,65800.0,66700,67500.0,5
628,189257,-0.1481481,-100,20160901,68800.0,65500.0,67400,68000.0,5
629,212226,0.1483679,100,20160831,68500.0,67100.0,67500,68500.0,2
630,177007,2.4316109,1600,20160830,68700.0,66300.0,67400,66300.0,2
631,161187,0.9202453,600,20160829,66200.0,64600.0,65800,65400.0,2
632,142341,0.7727975,500,20160826,65600.0,64200.0,65200,64200.0,2
633,125732,0.9360374,600,20160825,65200.0,63900.0,64700,64000.0,2
634,91769,-1.3846153,-900,20160824,65000.0,63800.0,64100,64500.0,5
635,131194,0.619195,400,20160823,65700.0,64700.0,65000,64700.0,2
636,330724,-3.5820895,-2400,20160822,66300.0,64200.0,64600,66200.0,5
637,188190,-3.3189033,-2300,20160819,69300.0,67000.0,67000,68700.0,5
638,138251,0.4347826,300,20160818,69800.0,68300.0,69300,69000.0,2
639,110138,1.0248901,700,20160817,69600.0,68000.0,69000,68000.0,2
640,102629,0.5891016,400,20160816,69200.0,67700.0,68300,67900.0,2
641,140871,-2.4425287,-1700,20160812,69700.0,67700.0,67900,68700.0,5
642,110134,1.9033674,1300,20160811,69600.0,67600.0,69600,68000.0,2
643,93588,0.8862629,600,20160810,68500.0,67200.0,68300,67200.0,2
644,77359,-0.8784773,-600,20160809,68300.0,67100.0,67700,68300.0,5
645,103498,1.3353115,900,20160808,68400.0,66800.0,68300,66800.0,2
646,86917,1.2012012,800,20160805,67600.0,66500.0,67400,66600.0,2
647,89700,0.1503759,100,20160804,67300.0,66200.0,66600,66900.0,2
648,103072,-0.8941877,-600,20160803,67100.0,65800.0,66500,66000.0,5
649,123642,-1.4684287,-1000,20160802,68400.0,66500.0,67100,67300.0,5
650,369788,7.2440944,4600,20160801,68500.0,63800.0,68100,63900.0,2
651,276935,2.5848142,1600,20160729,64500.0,61900.0,63500,62300.0,2
652,262843,-3.1298904,-2000,20160728,64000.0,61700.0,61900,63600.0,5
653,93281,-0.15625,-100,20160727,64400.0,63800.0,63900,64100.0,5
654,164520,-0.4665629,-300,20160726,64400.0,63200.0,64000,64300.0,5
655,116713,-1.9817073,-1300,20160725,66100.0,63900.0,64300,65600.0,5
656,159874,3.6334913,2300,20160722,65600.0,63700.0,65600,63700.0,2
657,135641,-0.1577287,-100,20160721,63600.0,63000.0,63300,63500.0,5
658,218383,-1.0920436,-700,20160720,64400.0,63200.0,63400,64300.0,5
659,139475,-0.620155,-400,20160719,65100.0,63800.0,64100,64600.0,5
660,111515,-3.0075187,-2000,20160718,66900.0,64300.0,64500,65600.0,5
661,204617,2.4653312,1600,20160715,66700.0,64900.0,66500,65200.0,2
662,172689,-0.6125574,-400,20160714,65600.0,64000.0,64900,65200.0,5
663,184417,-0.3053435,-200,20160713,66200.0,64800.0,65300,65500.0,5
664,135407,2.8257456,1800,20160712,65600.0,63500.0,65500,63700.0,2
665,244031,-0.9331259,-600,20160711,64800.0,63200.0,63700,64800.0,5
666,95438,-0.9244992,-600,20160708,65800.0,63600.0,64300,64100.0,5
667,118968,0.0,0,20160707,65600.0,64600.0,64900,65300.0,3
668,175188,-0.6125574,-400,20160706,65400.0,63400.0,64900,64900.0,5
669,221722,-1.8045112,-1200,20160705,66700.0,64300.0,65300,66500.0,5
670,292518,-3.9017341,-2700,20160704,69100.0,66200.0,66500,68300.0,5
671,221918,-0.1443001,-100,20160701,69900.0,68600.0,69200,68600.0,5
672,194774,0.0,0,20160630,69800.0,68200.0,69300,69400.0,3
673,124351,2.0618556,1400,20160629,69900.0,67400.0,69300,68100.0,2
674,171996,-0.1470588,-100,20160628,68100.0,66600.0,67900,67200.0,5
675,108904,-2.4390243,-1700,20160627,71700.0,67700.0,68000,71500.0,5
676,111790,-2.5174825,-1800,20160624,72400.0,68200.0,69700,70600.0,5
